solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
2_150_1,ooh_S,221528.024608148,5025971.9600345,0.0304440440025772,54630.130000375,0.0108241476083179,5025971.9600345,0.0304440440025772,54630.130000375,0.0108241476083179,TRUE,0.310911157955088,0.31463949053635,0,0.0529812895396686,0.221975391573051,0.946171831771627,17789.9506534571,0.00017169790364228,65481090.2533626,1,150,1,2,1789,2,10240536,262577.846153846,0.310911157955088,0.31463949053635,0.305181543141933,0.490791884334424,2.03752350419593,80133.9122841159,0.145411031291587
2_150_1,print_S,261513.868644563,3179414.96034141,0.0192588119720472,34558.8582645805,0.00684732368435129,3179414.96034141,0.0192588119720472,34558.8582645805,0.00684732368435129,TRUE,0.0848043521333921,0.199040008834152,0,0.0529812895396686,0.221975391573051,0.946171831771627,17789.9506534571,0.00017169790364228,65481090.2533626,1,150,1,2,1789,2,2793216,77589.3333333333,0.0848043521333921,0.199040008834152,1.15954761529356,1.13826319208447,0.878531438909775,89968.5264388836,2.05367122223834
2_150_1,search_S,121772.694711776,1912171.94581507,0.0115826843686744,20784.4776719029,0.00411813507090173,1912171.94581507,0.0115826843686744,20784.4776719029,0.00411813507090173,TRUE,0.111321014032676,0.119707155478246,0,0.0529812895396686,0.221975391573051,0.946171831771627,17789.9506534571,0.00017169790364228,65481090.2533626,1,150,1,2,1789,2,3666600,47618.1818181818,0.111321014032676,0.119707155478246,0.346845380725405,0.521510921784505,1.91750538335458,16516.1464021788,0.627268592979817
2_150_1,season,0.307313687071697,-2476332.02472864,-0.0149999963639495,-26916.6524427026,-0.00533313428248485,-2476332.02472864,-0.0149999963639495,-26916.6524427026,-0.00533313428248485,FALSE,,,0,0.0529812895396686,0.221975391573051,0.946171831771627,17789.9506534571,0.00017169790364228,65481090.2533626,1,150,1,2,1789,2,,,,,,,,,
2_150_1,trend,-0.580054926190711,-160538026.557134,-0.972434144769631,0,0,-160538026.557134,-0.972434144769631,0,0,FALSE,,,0,0.0529812895396686,0.221975391573051,0.946171831771627,17789.9506534571,0.00017169790364228,65481090.2533626,1,150,1,2,1789,2,,,,,,,,,
2_150_1,tv_S,352215.603148741,5856189.22076081,0.0354729560256115,63654.2306604436,0.012612138915976,5856189.22076081,0.0354729560256115,63654.2306604436,0.012612138915976,TRUE,0.311135800761756,0.366613345151252,0,0.0529812895396686,0.221975391573051,0.946171831771627,17789.9506534571,0.00017169790364228,65481090.2533626,1,150,1,2,1789,2,10247935.1,256198.3775,0.311135800761756,0.366613345151252,0.454228669674489,0.571450654557796,1.74993237303023,116372.648184587,0.587301272462355
2_150_10,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,competitor_sales_B,0.154727324356789,75733588.7733795,0.4587864127835,823191.182319342,0.260291180067735,75733588.7733795,0.4587864127835,823191.182319342,0.260291180067735,TRUE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,events,0.94797131565726,1145943.60660999,0.00694201034235929,1145943.60660999,0.36234476275024,1145943.60660999,0.00694201034235929,1145943.60660999,0.36234476275024,TRUE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,facebook_S,98429.690949481,2182229.0473861,0.0132197226189569,23719.8809498489,0.00750017242180229,2182229.0473861,0.0132197226189569,23719.8809498489,0.00750017242180229,TRUE,0.181827675117088,0.113064945447883,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,5988890.41190929,136111.145725211,0.181827675117088,0.113064945447883,0.283869582758129,0.364379525637436,2.74439129984218,38637.8141457467,0.0942845735553419
2_150_10,holiday,1.01192482707275,4547910.80796685,0.0275507831999088,284244.425497928,0.0898774410241794,4547910.80796685,0.0275507831999088,284244.425497928,0.0898774410241794,TRUE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,newsletter,532943.788033027,6127550.51142771,0.0371200805853766,66603.8099068229,0.0210599732480233,6127550.51142771,0.0371200805853766,66603.8099068229,0.0210599732480233,TRUE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,ooh_S,209535.257388411,5387763.03886823,0.0326385229798953,58562.6417268286,0.0185173741536104,5387763.03886823,0.0326385229798953,58562.6417268286,0.0185173741536104,TRUE,0.310911157955088,0.279149035618156,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,10240536,262577.846153846,0.310911157955088,0.279149035618156,0.331063724334949,0.526121195108169,1.9007027454851,86929.9996755415,0.146875531238038
2_150_10,print_S,261874.3949308,2639537.19982909,0.0159900491041283,28690.6217372728,0.00907190935625776,2639537.19982909,0.0159900491041283,28690.6217372728,0.00907190935625776,TRUE,0.0848043521333921,0.136758847502195,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,2793216,77589.3333333333,0.0848043521333921,0.136758847502195,0.808051623514019,0.944981412045862,1.05822187320598,62696.1867673704,1.80881594919629
2_150_10,search_S,60496.2637598524,2178270.97335171,0.0131957450072105,23676.8584059968,0.00748656879126142,2178270.97335171,0.0131957450072105,23676.8584059968,0.00748656879126142,TRUE,0.111321014032676,0.112859870996458,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,3666600,47618.1818181818,0.111321014032676,0.112859870996458,0.550526069780227,0.594084703363254,1.68326165332782,26215.0504864439,0.306382120899798
2_150_10,season,0.362965217721749,-2924771.75706551,-0.0177179711719437,-31790.9973594077,-0.0100522410783069,-2924771.75706551,-0.0177179711719437,-31790.9973594077,-0.0100522410783069,FALSE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,trend,0.220920933520368,61142848.8771408,0.370397187800603,664596.183447183,0.210143802039503,61142848.8771408,0.370397187800603,664596.183447183,0.210143802039503,TRUE,,,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,,,,,,,,,
2_150_10,tv_S,394365.150050748,6912868.38495906,0.0418774567500046,75139.873749555,0.0237590572256944,6912868.38495906,0.0418774567500046,75139.873749555,0.0237590572256944,TRUE,0.311135800761756,0.358167300435308,0,0.0563206486122895,0.103202446861649,0.938504082958733,239148.665909148,0.00355253430212691,65481090.2533626,10,150,0,2,1798,2,10247935.1,256198.3775,0.311135800761756,0.358167300435308,0.579730565016615,0.674562076896745,1.48244325355555,148526.030144415,0.608289039577358
2_150_12,(Intercept),3457307.67047235,318072305.683456,1.92667355632479,3457307.67047235,0.550127778128608,318072305.683456,1.92667355632479,3457307.67047235,0.550127778128608,TRUE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,competitor_sales_B,0.196587475121295,96222661.774348,0.582853818604122,1045898.49754726,0.166423665882508,96222661.774348,0.582853818604122,1045898.49754726,0.166423665882508,TRUE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,events,1.04183080085467,1259404.50485152,0.00762864704929244,1259404.50485152,0.200396802383651,1259404.50485152,0.00762864704929244,1259404.50485152,0.200396802383651,TRUE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,0.181827675117088,0,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,5988890.41190929,136111.145725211,0.181827675117088,0,0,0,Inf,0,0
2_150_12,holiday,1.12814066315281,5070221.59907014,0.0307120793136795,316888.849941884,0.0504234437742247,5070221.59907014,0.0307120793136795,316888.849941884,0.0504234437742247,TRUE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,newsletter,466362.783890949,4267987.98148683,0.0258526738597172,46391.1737118133,0.00738177673246286,4267987.98148683,0.0258526738597172,46391.1737118133,0.00738177673246286,TRUE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,ooh_S,246771.843115528,6880447.45360866,0.0416772410790856,74787.4723218332,0.0119002038296013,6880447.45360866,0.0416772410790856,74787.4723218332,0.0119002038296013,TRUE,0.310911157955088,0.404158223334653,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,10240536,262577.846153846,0.310911157955088,0.404158223334653,0.378467679099138,0.671883527738066,1.48835320217859,99377.2280166966,0.120281219802564
2_150_12,print_S,280640.137202903,3239112.60739275,0.0196204211907483,35207.7457325299,0.00560226649718665,3239112.60739275,0.0196204211907483,35207.7457325299,0.00560226649718665,TRUE,0.0848043521333921,0.190265822885999,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,2793216,77589.3333333333,0.0848043521333921,0.190265822885999,1.0971154356117,1.15963556251745,0.8623398870496,85124.4552388214,2.06539191128104
2_150_12,search_S,39589.0264734197,859024.207573632,0.00520340562633604,9337.21964753948,0.00148574104135137,859024.207573632,0.00520340562633604,9337.21964753948,0.00148574104135137,TRUE,0.111321014032676,0.0504591743306356,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,3666600,47618.1818181818,0.111321014032676,0.0504591743306356,0.131717831363244,0.234283589039882,4.26833140169186,6272.16364255158,0.29941475423675
2_150_12,season,0.301207568375919,-2427128.95337431,-0.0147019564064479,-26381.8364497207,-0.00419788530624303,-2427128.95337431,-0.0147019564064479,-26381.8364497207,-0.00419788530624303,FALSE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,trend,-0.991462973416634,-274400754.083836,-1.66213992001884,0,0,-274400754.083836,-1.66213992001884,0,0,FALSE,,,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,,,,,,,,,
2_150_12,tv_S,346377.347294281,6045558.89208876,0.0366200333775159,65712.5966531387,0.0104562070366487,6045558.89208876,0.0366200333775159,65712.5966531387,0.0104562070366487,TRUE,0.311135800761756,0.355116779448713,0,0.0525238732364288,0.241902729360106,0.94709727525866,20515.1986877439,0.000213320921460092,65481090.2533626,12,150,1,2,1800,2,10247935.1,256198.3775,0.311135800761756,0.355116779448713,0.460570877525234,0.589929467067835,1.69511790107784,117997.511545716,0.617431523860432
2_151_4,(Intercept),3931783.59909387,361724091.116636,2.19108746214961,3931783.59909387,0.604270163317007,361724091.116636,2.19108746214961,3931783.59909387,0.604270163317007,TRUE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,competitor_sales_B,0.159676270515408,78155924.0318516,0.473417362692855,849520.913389691,0.130561646676971,78155924.0318516,0.473417362692855,849520.913389691,0.130561646676971,TRUE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,events,0.986991147560968,1193112.25629646,0.00722709205692706,1193112.25629646,0.183367705723666,1193112.25629646,0.00722709205692706,1193112.25629646,0.183367705723666,TRUE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,facebook_S,34976.7709454406,829406.174945699,0.00502399899697864,9015.28451027933,0.00138554610295217,829406.174945699,0.00502399899697864,9015.28451027933,0.00138554610295217,TRUE,0.181827675117088,0.0405940917221748,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,5988890.41190929,136111.145725211,0.181827675117088,0.0405940917221748,0.103794528401998,0.138490791766096,7.22069667771811,14127.5921808039,0.0358851060391316
2_151_4,holiday,1.04387170177081,4691490.18543938,0.0284179726387083,293218.136589961,0.0450642734573588,4691490.18543938,0.0284179726387083,293218.136589961,0.0450642734573588,TRUE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,newsletter,347033.417419586,4445377.61516605,0.0269271839955227,48319.3219039788,0.00742612704956939,4445377.61516605,0.0269271839955227,48319.3219039788,0.00742612704956939,TRUE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,ooh_S,236902.762446754,7011086.84659985,0.0424685688979273,76207.4657239114,0.0117122157408602,7011086.84659985,0.0424685688979273,76207.4657239114,0.0117122157408602,TRUE,0.310911157955088,0.343147556794644,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,10240536,262577.846153846,0.310911157955088,0.343147556794644,0.399245933353665,0.684640613206169,1.46062033234781,104833.137265687,0.134595506242476
2_151_4,print_S,223911.935537322,3074747.04099094,0.0186248023182524,33421.163489032,0.0051364505219504,3074747.04099094,0.0186248023182524,33421.163489032,0.0051364505219504,TRUE,0.0848043521333921,0.150489069378636,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,2793216,77589.3333333333,0.0848043521333921,0.150489069378636,1.20270011689695,1.10079100255438,0.908437657720223,93316.7002699566,2.09785020689014
2_151_4,search_S,284174.796990667,2961928.52339524,0.0179414216823673,32194.8752542961,0.00494798404784223,2961928.52339524,0.0179414216823673,32194.8752542961,0.00494798404784223,TRUE,0.111321014032676,0.144967329380088,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,3666600,47618.1818181818,0.111321014032676,0.144967329380088,0.542384447517505,0.807813375714624,1.23790968318067,25827.3612372426,1.33836219347722
2_151_4,season,0.358190117677067,-2886294.02678736,-0.0174832774744105,-31372.7611607322,-0.00482163451586453,-2886294.02678736,-0.0174832774744105,-31372.7611607322,-0.00482163451586453,FALSE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,trend,-1.09359278148235,-302666556.336738,-1.83335562404549,0,0,-302666556.336738,-1.83335562404549,0,0,FALSE,,,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,,,,,,,,,
2_151_4,tv_S,379869.424248032,6554528.23887071,0.0397030360907435,71244.8721616381,0.0109495218776878,6554528.23887071,0.0397030360907435,71244.8721616381,0.0109495218776878,TRUE,0.311135800761756,0.320801952724457,0,0.0545136220656379,0.162868356651996,0.943013152874532,63846.3118858389,0.000875121856281025,65481090.2533626,4,151,1,2,1804,1,10247935.1,256198.3775,0.311135800761756,0.320801952724457,0.525691356487581,0.639595018402362,1.56348935064862,134681.272597892,0.642765744763892
2_151_5,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,competitor_sales_B,0.141803395702663,69407779.7923419,0.420419792223021,754432.389047195,0.248140488899643,69407779.7923419,0.420419792223021,754432.389047195,0.248140488899643,TRUE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,events,0.864245960234001,1044733.22801124,0.00632820309139801,1044733.22801124,0.343623388566094,1044733.22801124,0.00632820309139801,1044733.22801124,0.343623388566094,TRUE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,facebook_S,150300.361409877,3645821.10773287,0.0220836245905171,39628.4903014442,0.0130342136691324,3645821.10773287,0.0220836245905171,39628.4903014442,0.0130342136691324,TRUE,0.181827675117088,0.187344774323326,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,5988890.41190929,136111.145725211,0.181827675117088,0.187344774323326,0.447559781333527,0.608764037572455,1.64267259279582,60917.8746178314,0.143269640990184
2_151_5,holiday,0.915743379266648,4115640.90579574,0.0249294373001991,257227.556612234,0.0846047605893912,4115640.90579574,0.0249294373001991,257227.556612234,0.0846047605893912,TRUE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,newsletter,363662.110462203,3944433.9384536,0.0238923950860198,42874.2819397131,0.014101787563996,3944433.9384536,0.0238923950860198,42874.2819397131,0.014101787563996,TRUE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,ooh_S,192177.243183745,5736546.41270028,0.0347476559273442,62353.7653554378,0.020508787857813,5736546.41270028,0.0347476559273442,62353.7653554378,0.020508787857813,TRUE,0.310911157955088,0.294779135159192,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,10240536,262577.846153846,0.310911157955088,0.294779135159192,0.340450488045409,0.560180288678276,1.78513957061835,89394.7558729891,0.122721172330785
2_151_5,print_S,396066.392785832,1781364.03899714,0.0107901549565395,19362.652597795,0.00636857344907846,1781364.03899714,0.0107901549565395,19362.652597795,0.00636857344907846,TRUE,0.0848043521333921,0.0915374709871971,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,2793216,77589.3333333333,0.0848043521333921,0.0915374709871971,0.331408651104194,0.637746611431819,1.56802087549298,25713.7763000737,0.897409544075345
2_151_5,search_S,63147.8390325205,2518531.74718014,0.0152553589385002,27375.345078045,0.00900402953277445,2518531.74718014,0.0152553589385002,27375.345078045,0.00900402953277445,TRUE,0.111321014032676,0.129417694357199,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,3666600,47618.1818181818,0.111321014032676,0.129417694357199,0.684137147905365,0.686884783499738,1.45584823542736,32577.36709753,0.277422034010669
2_151_5,season,0.372021664097248,-2997748.55287172,-0.0181580916073942,-32584.2234007796,-0.0107172826120259,-2997748.55287172,-0.0181580916073942,-32584.2234007796,-0.0107172826120259,FALSE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,trend,0.253343672447794,70116279.3023741,0.424711345960786,762133.470677979,0.250673453004395,70116279.3023741,0.424711345960786,762133.470677979,0.250673453004395,TRUE,,,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,,,,,,,,,
2_151_5,tv_S,348966.186122978,5778226.69585305,0.0350001235330695,62806.8119114462,0.0206577994797083,5778226.69585305,0.0350001235330695,62806.8119114462,0.0206577994797083,TRUE,0.311135800761756,0.296920925173086,0,0.0613662587146487,0.029420536354859,0.926992028785798,410065.924489497,0.00616297269516775,65481090.2533626,5,151,0,2,1805,1,10247935.1,256198.3775,0.311135800761756,0.296920925173086,0.487824571795497,0.56384302198138,1.77354327537111,124979.863798639,0.785742168765864
2_152_4,(Intercept),2892528.0902764,266112584.305429,1.61193561974795,2892528.0902764,0.496903439729852,266112584.305429,1.61193561974795,2892528.0902764,0.496903439729852,TRUE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,competitor_sales_B,0.219649911287236,107510913.955819,0.651230651753534,1168596.89082412,0.200751659650306,107510913.955819,0.651230651753534,1168596.89082412,0.200751659650306,TRUE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,events,1.06150044232869,1283181.91195148,0.00777267499727433,1283181.91195148,0.220436063522166,1283181.91195148,0.00777267499727433,1283181.91195148,0.220436063522166,TRUE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,0.181827675117088,0,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,5988890.41190929,136111.145725211,0.181827675117088,0,0,0,Inf,0,0
2_152_4,holiday,1.15743353883643,5201873.06403455,0.031509537601201,325117.066502159,0.055851415653621,5201873.06403455,0.031509537601201,325117.066502159,0.055851415653621,TRUE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,newsletter,523624.077183241,3122195.43536525,0.0189122135926626,33936.906906144,0.00582997476572244,3122195.43536525,0.0189122135926626,33936.906906144,0.00582997476572244,TRUE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,ooh_S,168195.332451961,3665717.66436637,0.0222045150196636,39844.7572213736,0.00684487628142946,3665717.66436637,0.0222045150196636,39844.7572213736,0.00684487628142946,TRUE,0.310911157955088,0.284064504462306,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,10240536,262577.846153846,0.310911157955088,0.284064504462306,0.232297898181587,0.357961503613324,2.79359648986227,60996.2817705865,0.123911122755089
2_152_4,print_S,285865.595760883,3414457.09376139,0.0206825431645802,37113.6640626238,0.00637570552752478,3414457.09376139,0.0206825431645802,37113.6640626238,0.00637570552752478,TRUE,0.0848043521333921,0.26459377157591,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,2793216,77589.3333333333,0.0848043521333921,0.26459377157591,1.20085743597681,1.22241068852584,0.818055674239847,93173.7278858166,2.06583381677046
2_152_4,search_S,4263.97367003887,110311.044587097,0.000668192007851309,1199.03309333801,0.00020598025320219,110311.044587097,0.000668192007851309,1199.03309333801,0.00020598025320219,TRUE,0.111321014032676,0.00854824486947208,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,3666600,47618.1818181818,0.111321014032676,0.00854824486947208,0.0246710615197452,0.0300853773487964,33.2387388200736,1174.79109309478,0.0521893769312101
2_152_4,season,0.257121231652499,-2071881.49101282,-0.0125501001163736,-22520.4509892697,-0.00386875743694726,-2071881.49101282,-0.0125501001163736,-22520.4509892697,-0.00386875743694726,FALSE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,trend,-0.827329319935164,-228974551.095492,-1.38697775563668,0,0,-228974551.095492,-1.38697775563668,0,0,FALSE,,,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,,,,,,,,,
2_152_4,tv_S,340475.799262608,5714039.77785726,0.0346119078683377,62109.1280201876,0.0106696420531231,5714039.77785726,0.0346119078683377,62109.1280201876,0.0106696420531231,TRUE,0.311135800761756,0.442793479092312,0,0.0514911214411876,0.306597892899788,0.949157224226859,6575.32102485799,0.000000415611910072518,65481090.2533626,4,152,1,2,1816,3,10247935.1,256198.3775,0.311135800761756,0.442793479092312,0.461030013404775,0.557579621855456,1.79346583125169,118115.141413107,0.627804242263665
2_153_10,(Intercept),2578184.52934002,237192976.699282,1.43675959140959,2578184.52934002,0.496558953342899,237192976.699282,1.43675959140959,2578184.52934002,0.496558953342899,TRUE,,,0,0.0546216355023585,0.167311659066353,0.942787101363693,54926.4571914231,0.00073888791859648,65481090.2533626,10,153,1,2,1834,2,,,,,,,,,
2_153_10,competitor_sales_B,0.164840432647302,80683599.947413,0.488728366695567,876995.651602315,0.168909571014064,80683599.947413,0.488728366695567,876995.651602315,0.168909571014064,TRUE,,,0,0.0546216355023585,0.167311659066353,0.942787101363693,54926.4571914231,0.00073888791859648,65481090.2533626,10,153,1,2,1834,2,,,,,,,,,
2_153_10,events,0.992425903114998,1199681.99451297,0.00726688722509339,1199681.99451297,0.231059037380918,1199681.99451297,0.00726688722509339,1199681.99451297,0.231059037380918,TRUE,,,0,0.0546216355023585,0.167311659066353,0.942787101363693,54926.4571914231,0.00073888791859648,65481090.2533626,10,153,1,2,1834,2,,,,,,,,,
2_153_10,facebook_S,43649.3715589694,799288.134749961,0.00484156364949132,8687.91450815175,0.00167329439991821,799288.134749961,0.00484156364949132,8687.91450815175,0.00167329439991821,TRUE,0.181827675117088,0.0405599177413452,0,0.0546216355023585,0.167311659066353,0.942787101363693,54926.4571914231,0.00073888791859648,65481090.2533626,10,153,1,2,1834,2,5988890.41190929,136111.145725211,0.181827675117088,0.0405599177413452,0.110510206081135,0.13346180674145,7.49278032731311,15041.6707640325,0.0721400292568433
2_153_10,holiday,1.06501601699826,4786519.43778823,0.0289935975651992,299157.464861764,0.0576177988603861,4786519.43778823,0.0289935975651992,299157.464861764,0.0576177988603861,TRUE,,,0,0.0546216355023585,0.167311659066353,0.942787101363693,54926.4571914231,0.00073888791859648,65481090.2533626,10,153,1,2,1834,2,,,,,,,,,
2_153_10,newsletter,331847.231114149,5062396.6770644,0.0306646810647927,55026.0508376565,0.0105980304743875,5062396.6770644,0.0306646810647927,55026.0508376565,0.0105980304743875,TRUE,,,0,0.0546216355023585,0.167311659066353,0.942787101363693,54926.4571914231,0.00073888791859648,65481090.2533626,10,153,1,2,1834,2,,,,,,,,,
